time,text,location,userid,screenname
2019-04-05 09:10:50,b'@thekiranbedi do you hear your Granddaughter? She is ashamed of you for what you been causing to her #Mental #Harrasment \n#BJP #Modi you made such a person a Constitutional Authority?\n#Shame of #India https://t.co/hdRKmMcOxt',Gujarat,2765957538,varnishant
2019-04-05 09:08:42,b'@ndtv @narendramodi you are now totally confused \n.. #chowkidarChorHai #rafalescam #antiNationalModi #Modi',Mumbai,77486809,judets
2019-04-05 09:01:08,b'#Commodities Alert:\nName: #Comex #Gold \nSpot: $1287\nChart: 4 Hr/Daily\nTrend: Negative\nSet up: Channel/Trendline/FB Support/EMAs/ #USD Strengthens\nPotential: Looks Weak Below $1285 For $1275\n#NewsPicks #forexsignals #CrudeOil #RBIPolicy #Rupee #nifty50 #BANKNIFTY #Modi #reuters https://t.co/OCMrawX9g0',India,849875822974578689,MarketTrend_GWA
2019-04-05 08:46:49,b'#Modi #BJP slapped #Hard\n\nSC stays Delhi HC order asking the Associated Journals Ltd to vacate the Herald House building in New Delhi\n\nPropaganda against #Congress Failed \n\n#NishantVarma',Gujarat,2765957538,varnishant
2019-04-05 08:33:43,b'Basic Greetings || Part 1 || Shri Hari Learning \n\nhttps://t.co/J8wX1IWp51 via @YouTube\n\n#IPL #Spokenenglish #learnenglish #modi #IPL12 #learnenglishfromgujarati',"Gujarat, india",448747270,Rajanchoksi_79
2019-04-05 08:27:04,b'CM #Chandrababu Shocking  Comments On PM #Modi  #PunchHeat  #ABNTelugu https://t.co/E1eTmaCHhK',"Jubilee Hills, Hyderabad",279559837,abntelugutv
2019-04-05 08:25:43,"b'#LokSabhaElections2019 : #Modi sarees, masks, t-shirts are quite popular in PM\xe2\x80\x99s rallies\nhttps://t.co/853IdTjFLi https://t.co/npCR6Db2z6'","Mumbai, India",122689522,AdvaniLakshya
2019-04-05 08:19:34,b'@thedevil_ind @Neeraj_2019 Nahi !\nEither Malini gaur(ex mahapor &amp; Current MLA) or ramesh mendola (MLA)\nOr may be #Modi can file his nomination at last moment !',Delhi/Indore,2550711134,iHopeSau
2019-04-05 08:06:38,b'#Modi thrashes #Congress for questioning #Balakot \n\n#LokSabhaElections2019 \n\nhttps://t.co/FMuUu7W9lO',India,777927231658004480,thenglishpost
2019-04-05 08:01:37,b'Crown Prince @MohamedBinZayed\nis officially declared #Modi Bhakt!\n@BJP4India @PMOIndia\n@SushmaSwaraj @PuriVirender\n@narendramodi_in @ashokepandit @jpgoswami_delhi @jeetensingh\n#ModiLaoDeshBanao\n#ModiFor2019\nhttps://t.co/FJQz4Z7iMu',India,427354250,sunilkapoor8
2019-04-05 07:59:43,b'#Modi ne #Sam uncle se #Pak ki complain ki! Bhakts \xf0\x9f\x99\x8c\n#Sam uncle bole Chal Jhuta!\nBut I trust  IAF Mig21 shoots F16 1/2\n@puru_ag @ajaishukla',Allahabad,309565001,yogendrayad
2019-04-05 07:56:24,"b'Overseas visit, Once media briefing delayed till late in the night,journos were served tea &amp; biscuits. By the time session ended, all the restaurants in town closed and medmen remains empty stomach. These also wants to stop #Modi ji.'",,1866490034,IVijayboi
2019-04-05 07:49:07,"b'@narendramodi ji is no 2 on @Twitter followers list, will catch u soon @realDonaldTrump, Coz whayever #Modi ji do,he  is always No1\xf0\x9f\x8e\x89\n@BJP4India @PMOIndia\n@spectatorindex @jeetensingh\n@jpgoswami_delhi @Swamy39\nhttps://t.co/4aD1oILx3P'",India,427354250,sunilkapoor8
2019-04-05 07:46:37,"b'@RahulGandhi This boy is on bail but says , He will send #PMModi to jail (Without Evidence). How hatred he keeps in his heart agst #Modi and talks Love in the public. He is also liar like @ArvindKejriwal He is completely unfit 4 the Premier post @BJP4India @BJP4Delhi @amitmalviya'",Bokaro,1030607106,Bokaro_boy
2019-04-05 07:42:43,b'@FinancialXpress If #Modi at his current age is old how old was #MMS when he was selected as #PM ? Older and in a greater hurry or different yardstick ? Does @RahulGandhi ever think n speak ?',India,91954103,bmbagri
2019-04-05 07:40:50,"b'@NishaMi53322353 @AakankshaCharu Sir_me_desai has championed/Doctorate in 2002 Gujarat riots implicating #Modi ji to""dheet"" extent.until when, #Modi ji found it agenda driven,himself decided to shut his mouth in 2007. Subsequently #SC, CBI,SC monitored SIT(grilling for 9hrs) gave him clean chit.'",,1866490034,IVijayboi
2019-04-05 07:34:54,b'This is an propaganda effort by NON-BJP parties to confuse #BJP fans and sympathisers.\n\nAdvani ji &amp; MM Joshi ji are revered senior leaders of the party &amp; they naturally wish BJP govt at the Centre again wd a thumping majority. No confusion here. \n\n #Modi #ModiAgain @BJP4India https://t.co/rwls3JgaBw',India,55886888,vrprasad12
2019-04-05 07:32:22,b'This is an propaganda effort by NON-BJP parties to confuse #BJP fans and sympathisers.\n\nAdvani ji &amp; MM Joshi ji are revered senior leaders of the party &amp; they naturally wish BJP govt at the Centre again wd a thumping majority. No confusion here. \n\n#Elections2019 #Modi #ModiAgain https://t.co/rwls3JgaBw',India,55886888,vrprasad12
2019-04-05 07:20:44,b'#Modi Ji wants our tricolor on #Moon by 2022\n\n#Pappu wants Moon on our #Tricolor in 2019!\n\n#Vote Wisely!\n\nchoice is yours #India\n\n#LoksabhaElections2019\n#IndiaElects #2019LokSabhaElections #Elections2019 #ElectionBreaking #FridayFeeling #FridayMotivation #Loksabha2019 #VoteKar',Ahmedabad,150993901,gmjecks
2019-04-05 07:19:54,"b'Thank you so much @nalinirathnam for your call and kind words,this is my correct id \xf0\x9f\x98\x8a #ashishasmodi #modi @ErosNow @umeshkshukla @PMOIndia @narendramodi @MrsGandhi @RidhimaLulla https://t.co/0yEP4yhfFu'","mumbai,india",98068972,ashish30sharma
2019-04-05 07:17:36,b'#TDP Leader #BuddhaVenkanna Comments On #YSJagan And PM #Modi Over IT Raids | #PunchHeat |#ABNTelugu https://t.co/v6S3fS2au4',"Jubilee Hills, Hyderabad",279559837,abntelugutv
2019-04-05 07:09:56,b'@AsliShiva Biggest flooop. Only.  #modi. Biopic Trailer. Modi jese chutiya lag raha hai. Mostly ek dum fake may review modi. Trailer. 0/5\xe2\xad\x90.  Biggest Disaster.   May be 2-3 lack lifetime expect   bichara ne release date change Kar Dali wrna.  RS 1000 itna bhi collection na hota',"Gujarat, India",1046091528035356673,tankmanish17
2019-04-05 07:00:11,"b'Our Prime Minister narendramodi Awarded by ""ZAYED MEDAL"" UAE\'s Highest Civil Honour. \n\n#MainBhiChowkidar #Chowkidar #ZayedMedal #Modi https://t.co/eGRhkKHc78'",Jamnagar Gujarat,161258660,bk_chudasama
2019-04-05 06:55:05,b'@mkvenu1 The situation which is of #AdvaniJi today will be same to #Modi ji on 23rd may 2019\n\n#BJP_\xe0\xa4\xad\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x93_\xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb6_\xe0\xa4\xac\xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\x93 \n#ModiMadeDisaster \n#ModiMatBanao \n#ModiLies \n#Demonetisation \n#RafaleScam \n#SaveDemocracy \n#BJPFails \n#BJP420Party',kalyan,121703320,Digvijay_1
2019-04-05 06:54:43,b'Should #RahulGandhi debate with #Modi? \n\nRT for yes and Like for no. \n\n#PMModiOnABP #ModiLaoDeshBanao',Worldwide,162761492,kkwadhwani
2019-04-05 06:46:46,b'I am Glad that in Final Results we observe #India defeat #Modi #BJP #RSS #Bhakts \n\nIt is important to note that 370/1000 uneducated literates exist in #Bharat \n\nWe must make sure that in #LokSabhaElections2019 we get rid of such mindless \nRegards \n#NishantVarma',Gujarat,2765957538,varnishant
2019-04-05 06:35:37,b'Chintala Ramachandra Reddy about TRS and MIM party | BJP Leader https://t.co/4ZO5el9BsJ via @YouTube\n\n#ChintalaRamaChandraReddy #TRS #MIM #BJP #Owaisi #KCR #Modi #Telangana #TelanganaElections #Elections2019 #MpElections #BjpParty #TRSParty #AIMIMParty',"Hyderabad, India",1035124073406189571,iFramesMedia
2019-04-05 06:26:33,b'@khanumarfa #Modi makes #Advani acceptable to liberals just as Advani made Vajpayee appear moderate. Will our innocent liberals also shed a tear for Amit Shah or Modi when #Adityanath makes them look moderate?',"Pune, India",3221155735,AMerukar
2019-04-05 06:25:48,b'@hustler243 The way #Modi &amp; #KCR showing the confidence about #Jagan win...and we saw what happened in #Telangana...also there is long gap between #Polling &amp; #Counting....finally #Modi &amp; #KCR &amp; #Jagan combo is bit dangerous...',"Pune, India",1009052633301176321,SureshR28976791
2019-04-05 06:25:35,"b""@singhflyhigh2 I'm from J&amp;K, not a very rich state, Still getting alms from center or we can say that depends on centre for money, and I know about 5 to 6 PAKODA WALA WITH PROPERTY WORTHS OF CRORES &amp; NEVER FILED A SINGLE IT RETURN. Yes it's a respectable work @narendramodi @IncomeTaxIndia #Modi""","J&K, India.",482869492,ARJUNBHATIA_
2019-04-05 06:24:06,"b""#balakotairstrike what the hell is going on? this is really disappointing from a government who should be ethically responsible to divulge the truth to it's citizens! Can we get the truth? #bjp #modi #nirmalasitharaman @sardesairajdeep https://t.co/5VzaYjOxUg""",Mumbai City,17666576,danieljohnpaul
2019-04-05 06:13:56,"b""#RahulGandhi's assets grew by 1600% under UPA, but 'just' by 70% under Modi government \xe2\x80\x93 now we know why RaGa is angry with #Modi.... It's not the poor people if India but the impact in his own wealth growth getting impacted https://t.co/6pgCO3rpVV #RahulDealWithScamsters""","Mumbai, India",2154253520,sbajpai2806
2019-04-05 06:13:17,"b'@TVMohandasPai If Take another way of @suhasinih than now India is enough powerful so   He can influence UAE , \n  So madam thank you for accepting this power of our country &amp; power of #Modi Ji.'",Bharat,75446421,manishnahar
2019-04-05 06:10:53,"b""PM #Modi has taken away the autonomy of CBI.\n\nHe forced RBI to toe the line.\n\nHe treats ED like his own personal task force to target the opposition.\n\nHe treats the media like a pliant mouthpiece.\n\nThis is what PM #Modi means by making the entire nation his 'own'! \n\n#PMModionABP https://t.co/0Up6phZLXa""",India,941134694,drshamamohd
2019-04-05 06:02:04,"b'When blogs make headline news, cant resist to re-plug my 2012 article on the art of blogging to stay active in politics. Incidentally, the trigger then too happened to be #Advani Might interest, my then @ZeeNews essay https://t.co/7jDKj9ZB4T #Advaniblog #BJP #Modi #Politics'",India,263031095,rakeshkhar
2019-04-05 05:57:32,b'Will India vote for #Modi? @PrannoyRoyNDTV answers\nhttps://t.co/vNZDmbVz9Q #LokSabhaElections2019 #LokSabhaElections #modi2019wave https://t.co/z8lTBkZXra',"Mumbai, India",19176739,RediffNews
2019-04-05 05:45:02,b'One word on the following politicians #chandrababunaidu #modi #kcr #jagan #mayavati #mamatha #pawankalyan https://t.co/uberIDvh80',"Vijayawada, India",977186173704548352,tdp_support
2019-04-05 05:41:32,b'#Modi is going to start a nuclear war just for elections ?\n-The recent core commander meeting of #PakistanArmy and #Indian forces are pointing that something is going to happen\n-Tenssion at LOC has also increased after this\n-Global Forces are also warning #Pakistan about this',India,1113025963158396929,SureshPrasad87
2019-04-05 05:39:18,b'#ChandrababuNaidu : #Advani\xe2\x80\x99s comments targeted at #Modi\n\nhttps://t.co/jq2ScWtU0G\n\n@ncbn @JaiTDP @BJP4India @narendramodi',Hyderabad,382030295,Tolivelugu
2019-04-05 05:35:37,b'#MODI=Man of Development in India.',"Maharashtra, India",556004971,LalkrushnaMahor
2019-04-05 05:27:27,"b""@crguna Do not count 'Me' into your 'We'.\nI trust #Modi to the Core.""",India,349232604,manojthaker33
2019-04-05 05:26:24,"b""Modi needs a kick ... hard wali \n#Modi Jhootha,  kick him out in 2019\n\nUS Counted Pakistan's F-16 Jets \xe2\x80\x93 and Found None Missing\n\nhttps://t.co/NHWlYCEQZP""",Gujarat,2765957538,varnishant
2019-04-05 05:23:30,b'Meanwhile just ignore this news and try not to circulate the same.\n\nLooks to be a paid promotion by anti-Indian elements again to defame and demoralize our #IndianArmedForces &amp; #modi\n\n#AgustaCaseCracked #IndianArmy \n#ShekharGuptaDalalHai #IndianAirForce #PMModiOnABP\n #namo \n3/3',"Mumbai, India",746002711636746241,werwolf_sk
2019-04-05 05:17:59,b'@rituparnasarm10 Voters please Vote and Support for #Modi Ji #BJP n #NDA\xf0\x9f\x91\x8d\xe2\x98\x9d\xf0\x9f\xa4\x97 \n@MadanKu43431327 @Madansi42170879 @___madhav___ @Ankeet96058269 \n@danielgainstrai @itsprajwaltetoo \n@ZalaMah85119476 https://t.co/vgrrQ5kjju',"Mirzapur-Vindhyachal, India",966193450533163009,Amaresh45814810
2019-04-05 05:17:34,b'Has the #Modi Govt fulfilled its 2014 promises ?',India,952851682794221569,runneeti
2019-04-05 05:14:35,b'Yesterday @RahulGandhi held his first rally in #Maharashtra at #Wardha for #LoksabhaElections2019 He spend 30% of his time telling how @narendramodi is doing no good. At the same place #Modi had spend same time telling how @INCIndia &amp; @PawarSpeaks are badboys. https://t.co/QIs9amvwYQ',"Pune, India",6111302,PSamratSakal
2019-04-05 05:13:23,"b'@Nidhi Wish L. K. Advani, spoke a little earlier and more directly.\n\nMany self styled #Chowkidars of #bjp &amp; blind #modi bhakts may not understand this subtle message.\n@sanjayuvacha'",India,133617767,waris_masih
2019-04-05 05:07:23,b'Restraining to not dance and yet dance..wasn\xe2\x80\x99t easy but fun #AshishasModi #modi @ErosNow @umeshkshukla @RidhimaLulla @MrsGandhi @narendramodi @PMOIndia https://t.co/B3H30iJjJh',"mumbai,india",98068972,ashish30sharma
2019-04-05 05:01:04,b'Who will #WIN the #2019 #election?\n\n#ElectionCommission #ElectionDay #ElectionCommissionOfIndia #Election2019 #GeneralElection #GeneralElections2019 #BJP #Congress #Bhartiyajantaparty #CongressMuktBharat #rahulgandhi #Modi #NarendraModi #PMOI #PMO',India,1106811565448331265,Times24TV
2019-04-05 04:56:00,"b'If this is #Modi\xe2\x80\x99s #NewIndia\xe2\x80\x99, I want our #OldIndia\xe2\x80\x99 back! https://t.co/Cz6PJ1rxUS'",India,42826163,salmanzafar1979
2019-04-05 04:48:55,b'Eye-opener must see listen #india \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 #modi\n#corruption #media #freebee https://t.co/XQedIFmtVY',"Maharashtra, India",845651460452839426,fan_of_yogiji
2019-04-05 04:44:48,"b'@tehseenp Is it not odd this is done at election time, waste awards like Korea gave?\nWhat did #Modi sacrifice of India, for Pakistan?'",India,2854003320,ScoopGuruNews
2019-04-05 04:39:22,b'@MehboobaMufti It was #Advani who had first injected the poison of communalism in Indian politics. #Modi is a strong symptom of the disease of communalism brought by Advani in national politics.',"Pune, India",3221155735,AMerukar
2019-04-05 04:29:54,"b'What a rubbish, who has made you Mulla. #Modi ji mother is not in poltics but Sonia Gandhi ji in poltics.\nIf some one post your mother pic...what you will feel. https://t.co/ZitlxsmpmN'",Mumbai India,130135069,myrajeshkumar
2019-04-05 04:27:41,"b""@DailyhuntApp I wonder what kind of people we Indians are!We sheepishly gave our support to corrupt and lethargic governments in the past and never showed impatience in their ineptness. Now, when there's ray of hope in the form of #Modi we want everything immediately. #ChowkidaroKaScam""",India,1102067343646121985,MylordObjection
2019-04-05 04:20:07,b'Entire #Gandhi family waiting for Lotus to bloom again #BJP @BJP4India #Modi @SirJadeja https://t.co/q6dKpUSPrG',India,137231183,bhargav_ks
2019-04-05 04:16:49,b'From the sets of #Modi - #JourneyOfACommonMan directed by @umeshkshukla and produced by @BenchmarkPix_ streaming on @erosnow app clicked by @rushikrawal \n\n@IAmPremGadhavi @ashish30sharma @JimitTrivedi06 @PracheePaandya @AayyushMdgr8\n\n#ErosNow #ErosNowOriginal #ashishasmodi https://t.co/W2JwIXp328',Mumbai,58436262,RushikRawal
2019-04-05 04:15:36,"b'Really #shameful for abp that the lady #anchor at 9:25 #bulletin says the #PM of #India "" *#\xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xa6\xe0\xa5\x80* \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xb9\xe0\xa4\xbe"" ...Please, even @RubikaLiyaquat and @awasthis  are saying #MODI*JI*.\nPlease show some adequate, you are a big news network! #PMModiOnABP'",India,1047155671525818370,confused_mishra
2019-04-05 04:13:59,b'#bjp #congress #outgoingsirji #modi #RahulGandhiWayanad you cannot treat #indian #men like #election tissue paper to be #discarded after #wiping their #vote. We will repeal all these #legal #extortion #laws for #women https://t.co/t2iqzMmEee',India,222867001,iaparty
2019-04-05 04:12:53,"b'#BJP never considers people opposing them are traitors says #Advani, #Modi  supports statement. https://t.co/WblqNfl2Le'","Vizag, INDIA",2803681638,UttarandhraNow
2019-04-05 04:12:44,"b""That's true he looks more moderate than #Modi.Time will come when @myogiadityanath became PM...@narendramodi will seems moderate too. #Election2019 @waglenikhil https://t.co/PtrPYUrj5U""","Gadchiroli, India",620582560,Prashikameshram
2019-04-05 04:05:29,b'@dhume @WSJ banking on a Congress led coalition... seculars are not so loud on social media.. .. silent voters matter.. #chowkidarChorHai #rafalescam #antiNationalModi #Modi',Mumbai,77486809,judets
2019-04-05 04:03:01,b'2014 nomination of #Modi shattered Advani\xe2\x80\x99s life time dream and rejection by Modi publicly and with contempt broke his back. Advani Ji looked meek before Modi for reasons other than fear - threat to obliterate https://t.co/SPInpXVWWo',INDIA,85490946,Kanwal33
2019-04-05 03:51:37,b'We won 1971 when Pakistan had  #paton tanks but we had soldiers    who destroyed their tanks \nBut y did #modi spread a lie that #F16 was destroyed \nWe have fallen flat in in front of the world \nWe should b proud of our soldiers and their valour instead of speaking lies \n#apology https://t.co/OnmaQ113bp',India,802056194,Awhadspeaks
